clip_id,status,approximate_pinhole_fit_rmse_px,camera_ids,court_image_homography_fit,court_producer.checkpoint_sha256,court_producer.settings_sha256,coverage.ball,coverage.player,dino_checkpoint_sha256,dino_spec.backbone,dino_spec.embed_dim,dino_spec.frame_stride,dino_spec.image_height,dino_spec.image_width,dino_spec.patch_size,fps,frames,manifest_sha256,observation_directory,observation_sha256.ball_detection_result.json,observation_sha256.ball_import.metadata.json,observation_sha256.cam0_people.metadata.json,observation_sha256.cam0_people.npz,observation_sha256.cam1_people.metadata.json,observation_sha256.cam1_people.npz,observation_sha256.cam2_people.metadata.json,observation_sha256.cam2_people.npz,observation_sha256.court.json,observation_sha256.court.npz,observations.cam0.ball_status_fraction.interpolated,observations.cam0.ball_status_fraction.observed,observations.cam0.ball_status_fraction.occlusion_estimated,observations.cam0.ball_status_fraction.unresolved,observations.cam0.observed_masks.fraction,observations.cam0.observed_masks.longest_gap_frames,observations.cam0.pose_supported_mask.fraction,observations.cam0.pose_supported_mask.longest_gap_frames,observations.cam1.ball_status_fraction.interpolated,observations.cam1.ball_status_fraction.observed,observations.cam1.ball_status_fraction.occlusion_estimated,observations.cam1.ball_status_fraction.unresolved,observations.cam1.observed_masks.fraction,observations.cam1.observed_masks.longest_gap_frames,observations.cam1.pose_supported_mask.fraction,observations.cam1.pose_supported_mask.longest_gap_frames,observations.cam2.ball_status_fraction.interpolated,observations.cam2.ball_status_fraction.observed,observations.cam2.ball_status_fraction.occlusion_estimated,observations.cam2.ball_status_fraction.unresolved,observations.cam2.observed_masks.fraction,observations.cam2.observed_masks.longest_gap_frames,observations.cam2.pose_supported_mask.fraction,observations.cam2.pose_supported_mask.longest_gap_frames,people_producer.detector_sha256,people_producer.policy,people_producer.pose_sha256,people_producer.schema_version,people_producer.settings_sha256,pose_reprojection_diagnostics.raw.interpretation,pose_reprojection_diagnostics.raw.per_camera.cam0.0.all_confident.count,pose_reprojection_diagnostics.raw.per_camera.cam0.0.all_confident.max,pose_reprojection_diagnostics.raw.per_camera.cam0.0.all_confident.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.0.all_confident.median,pose_reprojection_diagnostics.raw.per_camera.cam0.0.all_confident.p95,pose_reprojection_diagnostics.raw.per_camera.cam0.0.both_inside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam0.0.both_inside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam0.0.both_inside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.0.both_inside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam0.0.both_inside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam0.0.either_outside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam0.0.either_outside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam0.0.either_outside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.0.either_outside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam0.0.either_outside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam0.0.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.raw.per_camera.cam0.0.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.raw.per_camera.cam0.0.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.0.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.raw.per_camera.cam0.0.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.raw.per_camera.cam0.1.all_confident.count,pose_reprojection_diagnostics.raw.per_camera.cam0.1.all_confident.max,pose_reprojection_diagnostics.raw.per_camera.cam0.1.all_confident.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.1.all_confident.median,pose_reprojection_diagnostics.raw.per_camera.cam0.1.all_confident.p95,pose_reprojection_diagnostics.raw.per_camera.cam0.1.both_inside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam0.1.both_inside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam0.1.both_inside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.1.both_inside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam0.1.both_inside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam0.1.either_outside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam0.1.either_outside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam0.1.either_outside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.1.either_outside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam0.1.either_outside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam0.1.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.raw.per_camera.cam0.1.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.raw.per_camera.cam0.1.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.raw.per_camera.cam0.1.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.raw.per_camera.cam0.1.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.0.all_confident.count,pose_reprojection_diagnostics.raw.per_camera.cam1.0.all_confident.max,pose_reprojection_diagnostics.raw.per_camera.cam1.0.all_confident.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.0.all_confident.median,pose_reprojection_diagnostics.raw.per_camera.cam1.0.all_confident.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.0.both_inside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam1.0.both_inside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam1.0.both_inside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.0.both_inside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam1.0.both_inside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.0.either_outside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam1.0.either_outside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam1.0.either_outside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.0.either_outside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam1.0.either_outside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.0.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.raw.per_camera.cam1.0.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.raw.per_camera.cam1.0.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.0.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.raw.per_camera.cam1.0.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.1.all_confident.count,pose_reprojection_diagnostics.raw.per_camera.cam1.1.all_confident.max,pose_reprojection_diagnostics.raw.per_camera.cam1.1.all_confident.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.1.all_confident.median,pose_reprojection_diagnostics.raw.per_camera.cam1.1.all_confident.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.1.both_inside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam1.1.both_inside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam1.1.both_inside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.1.both_inside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam1.1.both_inside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.1.either_outside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam1.1.either_outside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam1.1.either_outside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.1.either_outside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam1.1.either_outside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam1.1.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.raw.per_camera.cam1.1.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.raw.per_camera.cam1.1.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.raw.per_camera.cam1.1.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.raw.per_camera.cam1.1.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.0.all_confident.count,pose_reprojection_diagnostics.raw.per_camera.cam2.0.all_confident.max,pose_reprojection_diagnostics.raw.per_camera.cam2.0.all_confident.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.0.all_confident.median,pose_reprojection_diagnostics.raw.per_camera.cam2.0.all_confident.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.0.both_inside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam2.0.both_inside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam2.0.both_inside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.0.both_inside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam2.0.both_inside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.0.either_outside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam2.0.either_outside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam2.0.either_outside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.0.either_outside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam2.0.either_outside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.0.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.raw.per_camera.cam2.0.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.raw.per_camera.cam2.0.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.0.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.raw.per_camera.cam2.0.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.1.all_confident.count,pose_reprojection_diagnostics.raw.per_camera.cam2.1.all_confident.max,pose_reprojection_diagnostics.raw.per_camera.cam2.1.all_confident.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.1.all_confident.median,pose_reprojection_diagnostics.raw.per_camera.cam2.1.all_confident.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.1.both_inside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam2.1.both_inside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam2.1.both_inside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.1.both_inside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam2.1.both_inside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.1.either_outside_image.count,pose_reprojection_diagnostics.raw.per_camera.cam2.1.either_outside_image.max,pose_reprojection_diagnostics.raw.per_camera.cam2.1.either_outside_image.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.1.either_outside_image.median,pose_reprojection_diagnostics.raw.per_camera.cam2.1.either_outside_image.p95,pose_reprojection_diagnostics.raw.per_camera.cam2.1.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.raw.per_camera.cam2.1.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.raw.per_camera.cam2.1.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.raw.per_camera.cam2.1.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.raw.per_camera.cam2.1.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.refined.interpretation,pose_reprojection_diagnostics.refined.per_camera.cam0.0.all_confident.count,pose_reprojection_diagnostics.refined.per_camera.cam0.0.all_confident.max,pose_reprojection_diagnostics.refined.per_camera.cam0.0.all_confident.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.0.all_confident.median,pose_reprojection_diagnostics.refined.per_camera.cam0.0.all_confident.p95,pose_reprojection_diagnostics.refined.per_camera.cam0.0.both_inside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam0.0.both_inside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam0.0.both_inside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.0.both_inside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam0.0.both_inside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam0.0.either_outside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam0.0.either_outside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam0.0.either_outside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.0.either_outside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam0.0.either_outside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam0.0.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.refined.per_camera.cam0.0.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.refined.per_camera.cam0.0.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.0.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.refined.per_camera.cam0.0.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.refined.per_camera.cam0.1.all_confident.count,pose_reprojection_diagnostics.refined.per_camera.cam0.1.all_confident.max,pose_reprojection_diagnostics.refined.per_camera.cam0.1.all_confident.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.1.all_confident.median,pose_reprojection_diagnostics.refined.per_camera.cam0.1.all_confident.p95,pose_reprojection_diagnostics.refined.per_camera.cam0.1.both_inside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam0.1.both_inside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam0.1.both_inside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.1.both_inside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam0.1.both_inside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam0.1.either_outside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam0.1.either_outside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam0.1.either_outside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.1.either_outside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam0.1.either_outside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam0.1.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.refined.per_camera.cam0.1.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.refined.per_camera.cam0.1.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.refined.per_camera.cam0.1.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.refined.per_camera.cam0.1.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.0.all_confident.count,pose_reprojection_diagnostics.refined.per_camera.cam1.0.all_confident.max,pose_reprojection_diagnostics.refined.per_camera.cam1.0.all_confident.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.0.all_confident.median,pose_reprojection_diagnostics.refined.per_camera.cam1.0.all_confident.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.0.both_inside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam1.0.both_inside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam1.0.both_inside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.0.both_inside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam1.0.both_inside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.0.either_outside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam1.0.either_outside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam1.0.either_outside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.0.either_outside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam1.0.either_outside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.0.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.refined.per_camera.cam1.0.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.refined.per_camera.cam1.0.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.0.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.refined.per_camera.cam1.0.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.1.all_confident.count,pose_reprojection_diagnostics.refined.per_camera.cam1.1.all_confident.max,pose_reprojection_diagnostics.refined.per_camera.cam1.1.all_confident.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.1.all_confident.median,pose_reprojection_diagnostics.refined.per_camera.cam1.1.all_confident.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.1.both_inside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam1.1.both_inside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam1.1.both_inside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.1.both_inside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam1.1.both_inside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.1.either_outside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam1.1.either_outside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam1.1.either_outside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.1.either_outside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam1.1.either_outside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam1.1.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.refined.per_camera.cam1.1.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.refined.per_camera.cam1.1.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.refined.per_camera.cam1.1.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.refined.per_camera.cam1.1.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.0.all_confident.count,pose_reprojection_diagnostics.refined.per_camera.cam2.0.all_confident.max,pose_reprojection_diagnostics.refined.per_camera.cam2.0.all_confident.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.0.all_confident.median,pose_reprojection_diagnostics.refined.per_camera.cam2.0.all_confident.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.0.both_inside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam2.0.both_inside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam2.0.both_inside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.0.both_inside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam2.0.both_inside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.0.either_outside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam2.0.either_outside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam2.0.either_outside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.0.either_outside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam2.0.either_outside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.0.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.refined.per_camera.cam2.0.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.refined.per_camera.cam2.0.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.0.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.refined.per_camera.cam2.0.root_to_observed_hip_center_px.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.1.all_confident.count,pose_reprojection_diagnostics.refined.per_camera.cam2.1.all_confident.max,pose_reprojection_diagnostics.refined.per_camera.cam2.1.all_confident.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.1.all_confident.median,pose_reprojection_diagnostics.refined.per_camera.cam2.1.all_confident.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.1.both_inside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam2.1.both_inside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam2.1.both_inside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.1.both_inside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam2.1.both_inside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.1.either_outside_image.count,pose_reprojection_diagnostics.refined.per_camera.cam2.1.either_outside_image.max,pose_reprojection_diagnostics.refined.per_camera.cam2.1.either_outside_image.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.1.either_outside_image.median,pose_reprojection_diagnostics.refined.per_camera.cam2.1.either_outside_image.p95,pose_reprojection_diagnostics.refined.per_camera.cam2.1.root_to_observed_hip_center_px.count,pose_reprojection_diagnostics.refined.per_camera.cam2.1.root_to_observed_hip_center_px.max,pose_reprojection_diagnostics.refined.per_camera.cam2.1.root_to_observed_hip_center_px.mean,pose_reprojection_diagnostics.refined.per_camera.cam2.1.root_to_observed_hip_center_px.median,pose_reprojection_diagnostics.refined.per_camera.cam2.1.root_to_observed_hip_center_px.p95,producer_verification,raw_provenance_verification,reason,review_flags,run_artifact_sha256.label_evidence.json,run_artifact_sha256.quality.json,run_artifact_sha256.quality_arrays.npz,run_artifact_sha256.raw_model_quality.json,run_artifact_sha256.scene.metadata.json,run_artifact_sha256.scene.npz,run_directory,scene_sha256,source_manifest_sha256,sources.ball.0.all,sources.ball.0.slcs_positive_weight,sources.ball.1.all,sources.ball.1.slcs_positive_weight,sources.ball.2.all,sources.ball.2.slcs_positive_weight,sources.ball.3.all,sources.ball.3.slcs_positive_weight,sources.player.0.all,sources.player.0.slcs_positive_weight,sources.player.1.all,sources.player.1.slcs_positive_weight,sources.player.2.all,sources.player.2.slcs_positive_weight,sources.player.3.all,sources.player.3.slcs_positive_weight,stages.raw.all_trajectory.ball_height_m.count,stages.raw.all_trajectory.ball_height_m.max,stages.raw.all_trajectory.ball_height_m.mean,stages.raw.all_trajectory.ball_height_m.median,stages.raw.all_trajectory.ball_height_m.p95,stages.raw.all_trajectory.ball_negative_height_fraction_below_minus_0_1m,stages.raw.all_trajectory.ball_reprojection_px.count,stages.raw.all_trajectory.ball_reprojection_px.max,stages.raw.all_trajectory.ball_reprojection_px.mean,stages.raw.all_trajectory.ball_reprojection_px.median,stages.raw.all_trajectory.ball_reprojection_px.p95,stages.raw.all_trajectory.ball_speed_mps.count,stages.raw.all_trajectory.ball_speed_mps.max,stages.raw.all_trajectory.ball_speed_mps.mean,stages.raw.all_trajectory.ball_speed_mps.median,stages.raw.all_trajectory.ball_speed_mps.p95,stages.raw.all_trajectory.player_speed_mps.count,stages.raw.all_trajectory.player_speed_mps.max,stages.raw.all_trajectory.player_speed_mps.mean,stages.raw.all_trajectory.player_speed_mps.median,stages.raw.all_trajectory.player_speed_mps.p95,stages.raw.all_trajectory.pose_all_joint_reprojection_px.count,stages.raw.all_trajectory.pose_all_joint_reprojection_px.max,stages.raw.all_trajectory.pose_all_joint_reprojection_px.mean,stages.raw.all_trajectory.pose_all_joint_reprojection_px.median,stages.raw.all_trajectory.pose_all_joint_reprojection_px.p95,stages.raw.slcs_positive_weight.ball_height_m.count,stages.raw.slcs_positive_weight.ball_height_m.max,stages.raw.slcs_positive_weight.ball_height_m.mean,stages.raw.slcs_positive_weight.ball_height_m.median,stages.raw.slcs_positive_weight.ball_height_m.p95,stages.raw.slcs_positive_weight.ball_negative_height_fraction_below_minus_0_1m,stages.raw.slcs_positive_weight.ball_reprojection_px.count,stages.raw.slcs_positive_weight.ball_reprojection_px.max,stages.raw.slcs_positive_weight.ball_reprojection_px.mean,stages.raw.slcs_positive_weight.ball_reprojection_px.median,stages.raw.slcs_positive_weight.ball_reprojection_px.p95,stages.raw.slcs_positive_weight.ball_speed_mps.count,stages.raw.slcs_positive_weight.ball_speed_mps.max,stages.raw.slcs_positive_weight.ball_speed_mps.mean,stages.raw.slcs_positive_weight.ball_speed_mps.median,stages.raw.slcs_positive_weight.ball_speed_mps.p95,stages.raw.slcs_positive_weight.player_speed_mps.count,stages.raw.slcs_positive_weight.player_speed_mps.max,stages.raw.slcs_positive_weight.player_speed_mps.mean,stages.raw.slcs_positive_weight.player_speed_mps.median,stages.raw.slcs_positive_weight.player_speed_mps.p95,stages.raw.slcs_positive_weight.pose_all_joint_reprojection_px.count,stages.raw.slcs_positive_weight.pose_all_joint_reprojection_px.max,stages.raw.slcs_positive_weight.pose_all_joint_reprojection_px.mean,stages.raw.slcs_positive_weight.pose_all_joint_reprojection_px.median,stages.raw.slcs_positive_weight.pose_all_joint_reprojection_px.p95,stages.refined.all_trajectory.ball_height_m.count,stages.refined.all_trajectory.ball_height_m.max,stages.refined.all_trajectory.ball_height_m.mean,stages.refined.all_trajectory.ball_height_m.median,stages.refined.all_trajectory.ball_height_m.p95,stages.refined.all_trajectory.ball_negative_height_fraction_below_minus_0_1m,stages.refined.all_trajectory.ball_reprojection_px.count,stages.refined.all_trajectory.ball_reprojection_px.max,stages.refined.all_trajectory.ball_reprojection_px.mean,stages.refined.all_trajectory.ball_reprojection_px.median,stages.refined.all_trajectory.ball_reprojection_px.p95,stages.refined.all_trajectory.ball_speed_mps.count,stages.refined.all_trajectory.ball_speed_mps.max,stages.refined.all_trajectory.ball_speed_mps.mean,stages.refined.all_trajectory.ball_speed_mps.median,stages.refined.all_trajectory.ball_speed_mps.p95,stages.refined.all_trajectory.player_speed_mps.count,stages.refined.all_trajectory.player_speed_mps.max,stages.refined.all_trajectory.player_speed_mps.mean,stages.refined.all_trajectory.player_speed_mps.median,stages.refined.all_trajectory.player_speed_mps.p95,stages.refined.all_trajectory.pose_all_joint_reprojection_px.count,stages.refined.all_trajectory.pose_all_joint_reprojection_px.max,stages.refined.all_trajectory.pose_all_joint_reprojection_px.mean,stages.refined.all_trajectory.pose_all_joint_reprojection_px.median,stages.refined.all_trajectory.pose_all_joint_reprojection_px.p95,stages.refined.slcs_positive_weight.ball_height_m.count,stages.refined.slcs_positive_weight.ball_height_m.max,stages.refined.slcs_positive_weight.ball_height_m.mean,stages.refined.slcs_positive_weight.ball_height_m.median,stages.refined.slcs_positive_weight.ball_height_m.p95,stages.refined.slcs_positive_weight.ball_negative_height_fraction_below_minus_0_1m,stages.refined.slcs_positive_weight.ball_reprojection_px.count,stages.refined.slcs_positive_weight.ball_reprojection_px.max,stages.refined.slcs_positive_weight.ball_reprojection_px.mean,stages.refined.slcs_positive_weight.ball_reprojection_px.median,stages.refined.slcs_positive_weight.ball_reprojection_px.p95,stages.refined.slcs_positive_weight.ball_speed_mps.count,stages.refined.slcs_positive_weight.ball_speed_mps.max,stages.refined.slcs_positive_weight.ball_speed_mps.mean,stages.refined.slcs_positive_weight.ball_speed_mps.median,stages.refined.slcs_positive_weight.ball_speed_mps.p95,stages.refined.slcs_positive_weight.player_speed_mps.count,stages.refined.slcs_positive_weight.player_speed_mps.max,stages.refined.slcs_positive_weight.player_speed_mps.mean,stages.refined.slcs_positive_weight.player_speed_mps.median,stages.refined.slcs_positive_weight.player_speed_mps.p95,stages.refined.slcs_positive_weight.pose_all_joint_reprojection_px.count,stages.refined.slcs_positive_weight.pose_all_joint_reprojection_px.max,stages.refined.slcs_positive_weight.pose_all_joint_reprojection_px.mean,stages.refined.slcs_positive_weight.pose_all_joint_reprojection_px.median,stages.refined.slcs_positive_weight.pose_all_joint_reprojection_px.p95,teacher_checkpoints.blcs,teacher_checkpoints.plcs,teacher_settings_sha256,unsupported_longest_gap_frames.ball,unsupported_longest_gap_frames.player
video_000/clip_000,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing annotation completion marker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
